2020-09-16 14:11:23.716 febs [main] INFO  cc.mrbird.febs.FebsApplication - Starting FebsApplication on MacBook-Pro.local with PID 34321 (/Users/luyou/work/github/febs/backend/target/classes started by luyou in /Users/luyou/work/github/febs)
2020-09-16 15:00:54.100 febs [QuartzScheduler_MyScheduler-MacBook-Pro.local1600238462838_ClusterManager] INFO  p6spy - 
2020-09-16 15:00:56.934 febs [QuartzScheduler_MyScheduler-MacBook-Pro.local1600238462838_MisfireHandler] INFO  p6spy - 
2020-09-16 15:01:00.796 febs [MyScheduler_QuartzSchedulerThread] INFO  p6spy - 
2020-09-16 15:01:08.936 febs [QuartzScheduler_MyScheduler-MacBook-Pro.local1600238462838_MisfireHandler] INFO  p6spy - 
2020-09-16 15:01:09.105 febs [QuartzScheduler_MyScheduler-MacBook-Pro.local1600238462838_ClusterManager] INFO  p6spy - 
2020-09-16 15:01:09.105 febs [QuartzScheduler_MyScheduler-MacBook-Pro.local1600238462838_ClusterManager] INFO  p6spy - 
2020-09-16 15:01:20.940 febs [QuartzScheduler_MyScheduler-MacBook-Pro.local1600238462838_MisfireHandler] INFO  p6spy - 
2020-09-16 15:01:24.112 febs [QuartzScheduler_MyScheduler-MacBook-Pro.local1600238462838_ClusterManager] INFO  p6spy - 
2020-09-16 15:01:24.113 febs [QuartzScheduler_MyScheduler-MacBook-Pro.local1600238462838_ClusterManager] INFO  p6spy - 
2020-09-16 15:01:24.442 febs [MyScheduler_QuartzSchedulerThread] INFO  p6spy - 
2020-09-16 15:01:32.941 febs [QuartzScheduler_MyScheduler-MacBook-Pro.local1600238462838_MisfireHandler] INFO  p6spy - 
2020-09-16 15:01:39.118 febs [QuartzScheduler_MyScheduler-MacBook-Pro.local1600238462838_ClusterManager] INFO  p6spy - 
2020-09-16 15:01:39.118 febs [QuartzScheduler_MyScheduler-MacBook-Pro.local1600238462838_ClusterManager] INFO  p6spy - 
2020-09-16 15:01:44.946 febs [QuartzScheduler_MyScheduler-MacBook-Pro.local1600238462838_MisfireHandler] INFO  p6spy - 
2020-09-16 15:01:50.099 febs [MyScheduler_QuartzSchedulerThread] INFO  p6spy - 
2020-09-16 15:01:54.125 febs [QuartzScheduler_MyScheduler-MacBook-Pro.local1600238462838_ClusterManager] INFO  p6spy - 
2020-09-16 15:01:54.126 febs [QuartzScheduler_MyScheduler-MacBook-Pro.local1600238462838_ClusterManager] INFO  p6spy - 
2020-09-16 15:01:56.950 febs [QuartzScheduler_MyScheduler-MacBook-Pro.local1600238462838_MisfireHandler] INFO  p6spy - 
2020-09-16 15:02:08.955 febs [QuartzScheduler_MyScheduler-MacBook-Pro.local1600238462838_MisfireHandler] INFO  p6spy - 
2020-09-16 15:02:09.131 febs [QuartzScheduler_MyScheduler-MacBook-Pro.local1600238462838_ClusterManager] INFO  p6spy - 
2020-09-16 15:02:09.132 febs [QuartzScheduler_MyScheduler-MacBook-Pro.local1600238462838_ClusterManager] INFO  p6spy - 
2020-09-16 15:02:14.358 febs [MyScheduler_QuartzSchedulerThread] INFO  p6spy - 
2020-09-16 15:02:20.960 febs [QuartzScheduler_MyScheduler-MacBook-Pro.local1600238462838_MisfireHandler] INFO  p6spy - 
2020-09-16 15:02:24.137 febs [QuartzScheduler_MyScheduler-MacBook-Pro.local1600238462838_ClusterManager] INFO  p6spy - 
2020-09-16 15:02:24.137 febs [QuartzScheduler_MyScheduler-MacBook-Pro.local1600238462838_ClusterManager] INFO  p6spy - 
2020-09-16 15:02:32.964 febs [QuartzScheduler_MyScheduler-MacBook-Pro.local1600238462838_MisfireHandler] INFO  p6spy - 
2020-09-16 15:02:38.094 febs [MyScheduler_QuartzSchedulerThread] INFO  p6spy - 
2020-09-16 15:02:39.144 febs [QuartzScheduler_MyScheduler-MacBook-Pro.local1600238462838_ClusterManager] INFO  p6spy - 
2020-09-16 15:02:39.144 febs [QuartzScheduler_MyScheduler-MacBook-Pro.local1600238462838_ClusterManager] INFO  p6spy - 
2020-09-16 15:02:44.970 febs [QuartzScheduler_MyScheduler-MacBook-Pro.local1600238462838_MisfireHandler] INFO  p6spy - 
2020-09-16 15:02:54.150 febs [QuartzScheduler_MyScheduler-MacBook-Pro.local1600238462838_ClusterManager] INFO  p6spy - 
2020-09-16 15:02:54.150 febs [QuartzScheduler_MyScheduler-MacBook-Pro.local1600238462838_ClusterManager] INFO  p6spy - 
2020-09-16 15:02:56.974 febs [QuartzScheduler_MyScheduler-MacBook-Pro.local1600238462838_MisfireHandler] INFO  p6spy - 
2020-09-16 15:03:07.070 febs [MyScheduler_QuartzSchedulerThread] INFO  p6spy - 
2020-09-16 15:03:08.977 febs [QuartzScheduler_MyScheduler-MacBook-Pro.local1600238462838_MisfireHandler] INFO  p6spy - 
2020-09-16 15:03:09.155 febs [QuartzScheduler_MyScheduler-MacBook-Pro.local1600238462838_ClusterManager] INFO  p6spy - 
2020-09-16 15:03:09.156 febs [QuartzScheduler_MyScheduler-MacBook-Pro.local1600238462838_ClusterManager] INFO  p6spy - 
2020-09-16 15:03:20.985 febs [QuartzScheduler_MyScheduler-MacBook-Pro.local1600238462838_MisfireHandler] INFO  p6spy - 
2020-09-16 15:03:24.169 febs [QuartzScheduler_MyScheduler-MacBook-Pro.local1600238462838_ClusterManager] INFO  p6spy - 
2020-09-16 15:03:24.169 febs [QuartzScheduler_MyScheduler-MacBook-Pro.local1600238462838_ClusterManager] INFO  p6spy - 
2020-09-16 15:03:32.994 febs [QuartzScheduler_MyScheduler-MacBook-Pro.local1600238462838_MisfireHandler] INFO  p6spy - 
2020-09-16 15:03:36.626 febs [MyScheduler_QuartzSchedulerThread] INFO  p6spy - 
2020-09-16 15:03:39.181 febs [QuartzScheduler_MyScheduler-MacBook-Pro.local1600238462838_ClusterManager] INFO  p6spy - 
2020-09-16 15:03:39.183 febs [QuartzScheduler_MyScheduler-MacBook-Pro.local1600238462838_ClusterManager] INFO  p6spy - 
2020-09-16 15:03:45.002 febs [QuartzScheduler_MyScheduler-MacBook-Pro.local1600238462838_MisfireHandler] INFO  p6spy - 
2020-09-16 15:03:54.189 febs [QuartzScheduler_MyScheduler-MacBook-Pro.local1600238462838_ClusterManager] INFO  p6spy - 
2020-09-16 15:03:54.189 febs [QuartzScheduler_MyScheduler-MacBook-Pro.local1600238462838_ClusterManager] INFO  p6spy - 
2020-09-16 15:03:57.008 febs [QuartzScheduler_MyScheduler-MacBook-Pro.local1600238462838_MisfireHandler] INFO  p6spy - 
2020-09-16 15:04:00.626 febs [MyScheduler_QuartzSchedulerThread] INFO  p6spy - 
2020-09-16 15:04:09.012 febs [QuartzScheduler_MyScheduler-MacBook-Pro.local1600238462838_MisfireHandler] INFO  p6spy - 
2020-09-16 15:04:09.200 febs [QuartzScheduler_MyScheduler-MacBook-Pro.local1600238462838_ClusterManager] INFO  p6spy - 
2020-09-16 15:04:09.201 febs [QuartzScheduler_MyScheduler-MacBook-Pro.local1600238462838_ClusterManager] INFO  p6spy - 
2020-09-16 15:04:21.017 febs [QuartzScheduler_MyScheduler-MacBook-Pro.local1600238462838_MisfireHandler] INFO  p6spy - 
2020-09-16 15:04:24.208 febs [QuartzScheduler_MyScheduler-MacBook-Pro.local1600238462838_ClusterManager] INFO  p6spy - 
2020-09-16 15:04:24.208 febs [QuartzScheduler_MyScheduler-MacBook-Pro.local1600238462838_ClusterManager] INFO  p6spy - 
2020-09-16 15:04:24.269 febs [MyScheduler_QuartzSchedulerThread] INFO  p6spy - 
2020-09-16 15:04:33.018 febs [QuartzScheduler_MyScheduler-MacBook-Pro.local1600238462838_MisfireHandler] INFO  p6spy - 
2020-09-16 15:04:39.214 febs [QuartzScheduler_MyScheduler-MacBook-Pro.local1600238462838_ClusterManager] INFO  p6spy - 
2020-09-16 15:04:39.214 febs [QuartzScheduler_MyScheduler-MacBook-Pro.local1600238462838_ClusterManager] INFO  p6spy - 
2020-09-16 15:04:45.022 febs [QuartzScheduler_MyScheduler-MacBook-Pro.local1600238462838_MisfireHandler] INFO  p6spy - 
2020-09-16 15:04:50.991 febs [MyScheduler_QuartzSchedulerThread] INFO  p6spy - 
2020-09-16 15:04:54.222 febs [QuartzScheduler_MyScheduler-MacBook-Pro.local1600238462838_ClusterManager] INFO  p6spy - 
2020-09-16 15:04:54.223 febs [QuartzScheduler_MyScheduler-MacBook-Pro.local1600238462838_ClusterManager] INFO  p6spy - 
2020-09-16 15:04:57.026 febs [QuartzScheduler_MyScheduler-MacBook-Pro.local1600238462838_MisfireHandler] INFO  p6spy - 
2020-09-16 15:05:09.030 febs [QuartzScheduler_MyScheduler-MacBook-Pro.local1600238462838_MisfireHandler] INFO  p6spy - 
2020-09-16 15:05:09.225 febs [QuartzScheduler_MyScheduler-MacBook-Pro.local1600238462838_ClusterManager] INFO  p6spy - 
2020-09-16 15:05:09.225 febs [QuartzScheduler_MyScheduler-MacBook-Pro.local1600238462838_ClusterManager] INFO  p6spy - 
2020-09-16 15:05:16.748 febs [MyScheduler_QuartzSchedulerThread] INFO  p6spy - 
2020-09-16 15:05:21.033 febs [QuartzScheduler_MyScheduler-MacBook-Pro.local1600238462838_MisfireHandler] INFO  p6spy - 
2020-09-16 15:05:24.232 febs [QuartzScheduler_MyScheduler-MacBook-Pro.local1600238462838_ClusterManager] INFO  p6spy - 
2020-09-16 15:05:24.232 febs [QuartzScheduler_MyScheduler-MacBook-Pro.local1600238462838_ClusterManager] INFO  p6spy - 
2020-09-16 15:05:33.038 febs [QuartzScheduler_MyScheduler-MacBook-Pro.local1600238462838_MisfireHandler] INFO  p6spy - 
2020-09-16 15:05:39.239 febs [QuartzScheduler_MyScheduler-MacBook-Pro.local1600238462838_ClusterManager] INFO  p6spy - 
2020-09-16 15:05:39.240 febs [QuartzScheduler_MyScheduler-MacBook-Pro.local1600238462838_ClusterManager] INFO  p6spy - 
2020-09-16 15:05:41.317 febs [MyScheduler_QuartzSchedulerThread] INFO  p6spy - 
2020-09-16 15:05:45.041 febs [QuartzScheduler_MyScheduler-MacBook-Pro.local1600238462838_MisfireHandler] INFO  p6spy - 
2020-09-16 15:05:54.246 febs [QuartzScheduler_MyScheduler-MacBook-Pro.local1600238462838_ClusterManager] INFO  p6spy - 
2020-09-16 15:05:54.246 febs [QuartzScheduler_MyScheduler-MacBook-Pro.local1600238462838_ClusterManager] INFO  p6spy - 
2020-09-16 15:05:57.046 febs [QuartzScheduler_MyScheduler-MacBook-Pro.local1600238462838_MisfireHandler] INFO  p6spy - 
2020-09-16 15:06:09.052 febs [QuartzScheduler_MyScheduler-MacBook-Pro.local1600238462838_MisfireHandler] INFO  p6spy - 
2020-09-16 15:06:09.253 febs [QuartzScheduler_MyScheduler-MacBook-Pro.local1600238462838_ClusterManager] INFO  p6spy - 
2020-09-16 15:06:09.253 febs [QuartzScheduler_MyScheduler-MacBook-Pro.local1600238462838_ClusterManager] INFO  p6spy - 
2020-09-16 15:06:09.352 febs [MyScheduler_QuartzSchedulerThread] INFO  p6spy - 
2020-09-16 15:06:21.056 febs [QuartzScheduler_MyScheduler-MacBook-Pro.local1600238462838_MisfireHandler] INFO  p6spy - 
2020-09-16 15:06:24.260 febs [QuartzScheduler_MyScheduler-MacBook-Pro.local1600238462838_ClusterManager] INFO  p6spy - 
2020-09-16 15:06:24.261 febs [QuartzScheduler_MyScheduler-MacBook-Pro.local1600238462838_ClusterManager] INFO  p6spy - 
2020-09-16 15:06:33.059 febs [QuartzScheduler_MyScheduler-MacBook-Pro.local1600238462838_MisfireHandler] INFO  p6spy - 
2020-09-16 15:06:37.899 febs [MyScheduler_QuartzSchedulerThread] INFO  p6spy - 
2020-09-16 15:06:39.267 febs [QuartzScheduler_MyScheduler-MacBook-Pro.local1600238462838_ClusterManager] INFO  p6spy - 
2020-09-16 15:06:39.267 febs [QuartzScheduler_MyScheduler-MacBook-Pro.local1600238462838_ClusterManager] INFO  p6spy - 
2020-09-16 15:06:45.065 febs [QuartzScheduler_MyScheduler-MacBook-Pro.local1600238462838_MisfireHandler] INFO  p6spy - 
2020-09-16 15:06:54.274 febs [QuartzScheduler_MyScheduler-MacBook-Pro.local1600238462838_ClusterManager] INFO  p6spy - 
2020-09-16 15:06:54.274 febs [QuartzScheduler_MyScheduler-MacBook-Pro.local1600238462838_ClusterManager] INFO  p6spy - 
2020-09-16 15:06:57.068 febs [QuartzScheduler_MyScheduler-MacBook-Pro.local1600238462838_MisfireHandler] INFO  p6spy - 
2020-09-16 15:07:05.701 febs [MyScheduler_QuartzSchedulerThread] INFO  p6spy - 
2020-09-16 15:07:09.073 febs [QuartzScheduler_MyScheduler-MacBook-Pro.local1600238462838_MisfireHandler] INFO  p6spy - 
2020-09-16 15:07:09.362 febs [QuartzScheduler_MyScheduler-MacBook-Pro.local1600238462838_ClusterManager] INFO  p6spy - 
2020-09-16 15:07:09.366 febs [QuartzScheduler_MyScheduler-MacBook-Pro.local1600238462838_ClusterManager] INFO  p6spy - 
2020-09-16 15:07:21.079 febs [QuartzScheduler_MyScheduler-MacBook-Pro.local1600238462838_MisfireHandler] INFO  p6spy - 
2020-09-16 15:07:24.342 febs [QuartzScheduler_MyScheduler-MacBook-Pro.local1600238462838_ClusterManager] INFO  p6spy - 
2020-09-16 15:07:24.342 febs [QuartzScheduler_MyScheduler-MacBook-Pro.local1600238462838_ClusterManager] INFO  p6spy - 
2020-09-16 15:07:33.082 febs [QuartzScheduler_MyScheduler-MacBook-Pro.local1600238462838_MisfireHandler] INFO  p6spy - 
2020-09-16 15:07:35.077 febs [MyScheduler_QuartzSchedulerThread] INFO  p6spy - 
2020-09-16 15:07:39.348 febs [QuartzScheduler_MyScheduler-MacBook-Pro.local1600238462838_ClusterManager] INFO  p6spy - 
2020-09-16 15:07:39.351 febs [QuartzScheduler_MyScheduler-MacBook-Pro.local1600238462838_ClusterManager] INFO  p6spy - 
2020-09-16 15:07:45.086 febs [QuartzScheduler_MyScheduler-MacBook-Pro.local1600238462838_MisfireHandler] INFO  p6spy - 
2020-09-16 15:07:54.355 febs [QuartzScheduler_MyScheduler-MacBook-Pro.local1600238462838_ClusterManager] INFO  p6spy - 
2020-09-16 15:07:54.355 febs [QuartzScheduler_MyScheduler-MacBook-Pro.local1600238462838_ClusterManager] INFO  p6spy - 
2020-09-16 15:07:57.087 febs [QuartzScheduler_MyScheduler-MacBook-Pro.local1600238462838_MisfireHandler] INFO  p6spy - 
2020-09-16 15:08:03.020 febs [MyScheduler_QuartzSchedulerThread] INFO  p6spy - 
2020-09-16 15:08:09.092 febs [QuartzScheduler_MyScheduler-MacBook-Pro.local1600238462838_MisfireHandler] INFO  p6spy - 
2020-09-16 15:08:09.361 febs [QuartzScheduler_MyScheduler-MacBook-Pro.local1600238462838_ClusterManager] INFO  p6spy - 
2020-09-16 15:08:09.361 febs [QuartzScheduler_MyScheduler-MacBook-Pro.local1600238462838_ClusterManager] INFO  p6spy - 
2020-09-16 15:08:21.098 febs [QuartzScheduler_MyScheduler-MacBook-Pro.local1600238462838_MisfireHandler] INFO  p6spy - 
2020-09-16 15:08:24.367 febs [QuartzScheduler_MyScheduler-MacBook-Pro.local1600238462838_ClusterManager] INFO  p6spy - 
2020-09-16 15:08:24.367 febs [QuartzScheduler_MyScheduler-MacBook-Pro.local1600238462838_ClusterManager] INFO  p6spy - 
2020-09-16 15:08:30.828 febs [MyScheduler_QuartzSchedulerThread] INFO  p6spy - 
2020-09-16 15:08:33.103 febs [QuartzScheduler_MyScheduler-MacBook-Pro.local1600238462838_MisfireHandler] INFO  p6spy - 
2020-09-16 15:08:39.372 febs [QuartzScheduler_MyScheduler-MacBook-Pro.local1600238462838_ClusterManager] INFO  p6spy - 
2020-09-16 15:08:39.372 febs [QuartzScheduler_MyScheduler-MacBook-Pro.local1600238462838_ClusterManager] INFO  p6spy - 
2020-09-16 15:08:45.103 febs [QuartzScheduler_MyScheduler-MacBook-Pro.local1600238462838_MisfireHandler] INFO  p6spy - 
2020-09-16 15:08:54.380 febs [QuartzScheduler_MyScheduler-MacBook-Pro.local1600238462838_ClusterManager] INFO  p6spy - 
2020-09-16 15:08:54.381 febs [QuartzScheduler_MyScheduler-MacBook-Pro.local1600238462838_ClusterManager] INFO  p6spy - 
2020-09-16 15:08:57.106 febs [QuartzScheduler_MyScheduler-MacBook-Pro.local1600238462838_MisfireHandler] INFO  p6spy - 
2020-09-16 15:08:59.556 febs [MyScheduler_QuartzSchedulerThread] INFO  p6spy - 
2020-09-16 15:09:09.110 febs [QuartzScheduler_MyScheduler-MacBook-Pro.local1600238462838_MisfireHandler] INFO  p6spy - 
2020-09-16 15:09:09.384 febs [QuartzScheduler_MyScheduler-MacBook-Pro.local1600238462838_ClusterManager] INFO  p6spy - 
2020-09-16 15:09:09.384 febs [QuartzScheduler_MyScheduler-MacBook-Pro.local1600238462838_ClusterManager] INFO  p6spy - 
2020-09-16 15:09:21.117 febs [QuartzScheduler_MyScheduler-MacBook-Pro.local1600238462838_MisfireHandler] INFO  p6spy - 
2020-09-16 15:09:24.391 febs [QuartzScheduler_MyScheduler-MacBook-Pro.local1600238462838_ClusterManager] INFO  p6spy - 
2020-09-16 15:09:24.391 febs [QuartzScheduler_MyScheduler-MacBook-Pro.local1600238462838_ClusterManager] INFO  p6spy - 
2020-09-16 15:09:27.417 febs [MyScheduler_QuartzSchedulerThread] INFO  p6spy - 
2020-09-16 15:09:33.114 febs [QuartzScheduler_MyScheduler-MacBook-Pro.local1600238462838_MisfireHandler] INFO  p6spy - 
2020-09-16 15:09:39.399 febs [QuartzScheduler_MyScheduler-MacBook-Pro.local1600238462838_ClusterManager] INFO  p6spy - 
2020-09-16 15:09:39.401 febs [QuartzScheduler_MyScheduler-MacBook-Pro.local1600238462838_ClusterManager] INFO  p6spy - 
2020-09-16 15:09:41.818 febs [Thread-43] INFO  org.quartz.core.QuartzScheduler - Scheduler MyScheduler_$_MacBook-Pro.local1600238462838 paused.
2020-09-16 15:09:41.831 febs [Thread-43] INFO  o.s.s.c.ThreadPoolTaskScheduler - Shutting down ExecutorService 'taskScheduler'
2020-09-16 15:09:41.911 febs [Thread-43] INFO  o.s.s.c.ThreadPoolTaskExecutor - Shutting down ExecutorService 'taskExecutor'
2020-09-16 15:09:41.923 febs [Thread-43] INFO  o.s.s.quartz.SchedulerFactoryBean - Shutting down Quartz Scheduler
2020-09-16 15:09:41.925 febs [Thread-43] INFO  org.quartz.core.QuartzScheduler - Scheduler MyScheduler_$_MacBook-Pro.local1600238462838 shutting down.
2020-09-16 15:09:41.925 febs [Thread-43] INFO  org.quartz.core.QuartzScheduler - Scheduler MyScheduler_$_MacBook-Pro.local1600238462838 paused.
2020-09-16 15:09:41.933 febs [Thread-43] INFO  org.quartz.core.QuartzScheduler - Scheduler MyScheduler_$_MacBook-Pro.local1600238462838 shutdown complete.
2020-09-16 15:09:41.952 febs [Thread-43] INFO  c.b.d.d.DynamicRoutingDataSource - dynamic-datasource start closing ....
2020-09-16 15:09:41.955 febs [Thread-43] INFO  com.zaxxer.hikari.HikariDataSource - primary - Shutdown initiated...
2020-09-16 15:09:41.997 febs [Thread-43] INFO  com.zaxxer.hikari.HikariDataSource - primary - Shutdown completed.
2020-09-16 15:09:41.997 febs [Thread-43] INFO  c.b.d.d.DynamicRoutingDataSource - dynamic-datasource all closed success,bye
